Con,Contp,Reg,AgtId,Agt,Dat,Status,Lgt,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsOth,Mps,MpsMe,MpsJt,MpsOth,HrGen,EqGen,HrDem,Prot,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Afghanistan,Government,Europe and Eurasia,1061,Afghanistan Compact Building on Success (London Conference),01/02/2006,Multiparty signed/agreed,17,InterIntra,SubPar,MultIss,"Afghanistan (co-Chair), Aga Khan Foundation, Asian Development Bank, Australia, Austria, Bahrain, Belgium, Brazil, Brunei, Bulgaria, Canada, China, Czech Republic, Denmark, Egypt, European Commission, European Union, Finland, France, Germany, Greece, Hungary, Iceland, India, International Monetary Fund, Iran, Islamic Development Bank, Italy, Japan, Jordan, Kazakhstan, Korea (Republic of), Kuwait, Kyrgyztan, Lithuania, Luxembourg, Malaysia, Netherlands, New Zealand, North Atlantic Treaty Organisation, Norway, Organisation of Islamic Conference, Pakistan, Poland, Portugal, Qatar, Romania, Russia, Saudi Arabia, Spain, Sweden, Switzerland, Tajikistan, Turkey, Turkmenistan,
United Arab Emirates, United Kingdom (co-Chair), United Nations (co-Chair), United States of America, Uzbekistan, World Bank
 
","Listed as observers: Argentina, Chile, Croatia, Cyprus, Estonia, Ireland, Latvia, Macedonia (FYR), Malta, Oman, Organisation for Security and Cooperation in Europe, Singapore, Slovakia, Slovenia
","Page 2, Untitled Preamble 
...
Affirming their shared commitment to continue, in the spirit of the Bonn, Tokyo and Berlin conferences, to work toward a stable and prosperous Afghanistan
...
Noting the full implementation of the Bonn Agreement through the adoption of a new constitution in January 2004

Page 14, Annex II. Improving the Effectiveness of Aid to Afghanistan
...
the Paris Declaration on Aid Effectiveness (2005) ",3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,2,2,1,0,1,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
Afghanistan,Government,Europe and Eurasia,1054,Berlin Declaration (Berlin Conference),01/04/2004,Multiparty signed/agreed,3,InterIntra,Imp,ExtSub,"Not signed, but parties understood to include President Hamid Karzai of Afghanistan, and representatives of 65 donor countries and organizations. ",,"Page 1, Untitled Preamble
...
Noting with satisfaction the substantial progress achieved under the Bonn Agreement of December 2001 in fostering peace, stability, national unity, democratization, and economic development in Afghanistan

Page 1, Untitled Preamble 
...
Welcoming the contributions and pledges towards Afghanistan’s reconstruction and reform programs made by countries at the Tokyo Conference of January 2002

Page 2, Untitled Preamble
...
Determined to complete the Bonn Process by creating the conditions under which the people of Afghanistan can freely determine their own political future by establishing a fully representative government through free and fair elections in a secure and peaceful environment
...
Determined to continue, in the spirit of the Bonn Agreement, as a common endeavor [sic] of the Afghan people and the international community

Page 3, 3
Welcome the further steps made by Afghanistan and its neighbors [sic] to foster regional cooperation under the auspices of the Kabul Declaration on Good Neighbourly Relations from December 22, 2002, in particular, the Declaration on Counter-Narcotics annexed  herewith 

Page 3, Untitled Article
Reform on the basis that Afghanistan and the international community shall continue to sustain a lasting partnership for the future, which will allow Afghanistan to complete the transition process begun with the Bonn Agreement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Afghanistan,Government,Europe and Eurasia,909,Kabul Declaration of Good Neighbourly Relations,24/12/2002,Multiparty signed/agreed,1,InterIntra,SubPar,MultIss,"The Transitional Administration of Afghanistan, Government of People's Republic of China, Government of the Islamic Republic of Iran, Government of the Islamic Republic of Pakistan, Government of Republic of Tajikistan, and Government of the Republic of Uzbekistan.",,Bonn agreement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Afghanistan,Government,Europe and Eurasia,908,Communiqué of the International Conference on Reconstruction Assistance to Afghanistan (Tokyo Conference),22/01/2002,Multiparty signed/agreed,5,InterIntra,Imp,ImpMod,"Not signed, agreement mentions the following parties as having participated: Chairman of the Afghan Interim Administration, H.E. Mr. Hamid Karzai and other representatives of the Administration. Japan, the US, the EU and Saudi Arabia were the co-chairs of the Conference.","Not signed, agreement mentions the following parties as having attended: H.E. Mr. Junichiro Koizumi, Prime Minister of Japan; H.E. Mr. Kofi Annan, UN Secretary General. ","Page 1, Article 2
The Conference provided the Afghan Interim Authority (AIA) an opportunity to reaffirm its determination to pursue the process of reconciliation, reconstruction and development of Afghanistan, according to the Bonn Agreement

Page 1, Article 6
The Conference stressed the importance of implementation of the Bonn process including the time frame set in the Agreement. Assistance will be conditional on all Afghan parties positively contributing to the process and goals agreed in Bonn... ",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
Afghanistan,Government,Europe and Eurasia,272,Agreement on Provisional Arrangements in Afghanistan Pending the Re-establishment of Permanent Government Institutions ('Bonn Agreement'),05/12/2001,Multiparty signed/agreed,13,Intra,SubPar,MultIss,"Ms. Amena Afzali, Mr. S. Hussain Anwari, Mr. Hedayat Amin Arsala, Mr. Sayed Hamed Gailani, Mr. Rahmatullah Mousa Ghazi, Eng. Abdul Hakim, Mr. Houmayoun Jareer, Mr. Abbas Karimi, Mr. Mustafa Kazimi, Dr. Azizullah Ludin, Mr. Ahmad Wali Massoud, Mr. Hafizullah Asif Mohseni, Prof. Mohammad Ishaq Nadiri, Mr. Mohammad Natiqi, Mr. Yunus Qanooni, Dr. Zalmai Rassoul, Mr. H. Mirwais Sadeq, Dr. Mohammad Jalil Shams, Prof. Abdul Sattar Sirat, Mr. Humayun Tandar, Mrs. Sima Wali, General Abdul Rahim Wardak, Mr. Pacha Khan Zadran ","Agreement witnessed for the United Nations by: Mr. Lakhdar Brahimi, Special Representative of the Secretary-General for Afghanistan","Page 7, V. Final provisions, 5
All actions taken by the Interim Authority shall be consistent with Security Council resolution 1378 (14 November 2001) and other relevant Security Council resolutions relating to Afghanistan.",0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,1,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
Afghanistan,Government,Europe and Eurasia,553,Tashkent Declaration on Fundamental Principles for a Peaceful Settlement of the Conflict in Afghanistan,19/07/1999,Multiparty signed/agreed,5,InterIntra,Pre,Proc,"Not signed, agreement mentions the following parties as having produced it: The Deputy Ministers for Foreign Affairs of the «Six plus Two» group, composed of the States bordering on Afghanistan - the People's Republic of China, the Islamic Republic of Iran, the Islamic Republic of Pakistan, the Republic of Tajikistan, Turkmenistan and  the  Republic  of  Uzbekistan  - as well as the Russian Federation and the United States of America. 

These are believed to have been; Ji Peiding, China; Javad Zarif, Iran; Iftihar Murshid, Pakistan; Gulomzhon Mirzoyev, Tajikistan; Rashid Meredov, Turkmenistan; Abdusamat Khaydarov, Uzbekistan; Karl Inderfurth, U.S.A; and Vasily Sredin, Russian Federation. ","The agreement refers to the participation of the Special Envoy of the United Nations Secretary-General for Afghanistan, Mr. Lakhdar Brahimi. ",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
Afghanistan,Government,Europe and Eurasia,409,Afghan Peace Accord (Islamabad Accord),07/03/1993,Multiparty signed/agreed,7,Intra,SubPar,MultIss,"Prof. Burhan-ud-Din Rabbani, President of the Islamic State of Afghanistan, Jamiat-e-Islami; Moulvi Muhammad Nabi Muhammadi, Harkat-e-Inqilab-e-Islami; Pir Syed Ahmed Gaillani, Mahaz-e-Milli; Sheikh Asif Mohseni, Harkat-e-Islami; Engr Gulbadin Hikmatyar, Hizb-e-Islami; Prof. Sibghatullah Mujjadidi, Jabha-e-Nijat-e-Milli; Engineer Ahmed Shah, Ahmadzai Ittehad-e-Islami; Ayatullah Fazil,Hizb-e-Wahdat-e-Islami ",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Afghanistan,Government,Europe and Eurasia,482,Peshawar Accord,24/04/1992,Multiparty signed/agreed,2,Intra,SubPar,Iss,"Not signed, agreement mentions the following parties: Hazrat Sahib Sibghatullah Mojaddedi, Professor Burhan ud-Din Rabbani, Hizb-e-Islami, Ittehad-e-Islami, Hizb-e-Islami, National Islamic Front, Jamiat-e-Islami, Harkat-e-Inquilab-e-Islami, Hizb-e-Wahdat, Shura-e-Etelaf, Maulvi Mansoor ",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Afghanistan/Pakistan,Territory,Cross-regional,1070,Joint Declaration adopted by Pak-Afghan Joint Peace Jirga,12/08/2007,Multiparty signed/agreed,2,InterIntra,SubPar,MultIss,"H.E. Hamid Karzai, President of the Islamic Republic of Afghanistan
H.E. Shauket Aziz, Prime Minister of the Islamic Republic of Pakistan, H.E. General Pervez Musharraf, President of the Islamic Republic of Pakistan.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Algeria,Government,Middle East and North Africa,1595,Project de charte pour la paix et la réconciliation nationale,14/08/2005,Unilateral document,6,Intra,SubPar,MultIss,The Government of Algeria ,,- Declaration of November 1954 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
Algeria,Government,Middle East and North Africa,1738,Texts for Implementing Acts relating to the Restoration of Civil Harmony,20/07/1999,Unilateral document,8,Intra,Imp,ImpMod,"Government of Algeria (signed by Smail Hamdani, prime minister)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,1
Algeria,Government,Middle East and North Africa,1737,Civil Harmony Act,13/07/1999,Unilateral document,7,Intra,SubPar,Iss,"President and parliament of Algeria (signed by Abdelaziz Bouteflika, President of Algeria)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0,1
Algeria,Government,Middle East and North Africa,1255,Plate-forme de l'entente nationale,17/09/1996,Multiparty signed/agreed,9,Intra,SubPar,Iss,"LISTE DES PARTIS POLITIQUES, ORGANISATIONSET ASSOCIATIONS NATIONALES CONCERNES
PAR LA SIGNATURE DE LA PLATE-FORME DE L'ENTENTE NATIONALE  - 14 - 15 SEPTEMBRE 1996

PARTIS POLITIQUES
SBENHAMOUDA Boualem, Secrétaire général du Parti du Front de Libération Nationale
TALEB Mohamed Chérif, Président du Parti National pour la Solidarité et le Développement
BOUKROUH Noureddine, Président du Parti du Renouveau Algérien
KHELIL Ahmed, Président du Parti Social Libéral
DJABALLAH Abdellah, Président du Mouvement de la Nahda Islamique
MERBAH Abdelkader Secrétaire général du Mouvement Algérien pour la Justice et le Développement
NAHNAH Mahfoud, Président du Mouvement de la Société Islamique HAMAS
MALEKRéda, Président de l'Alliance Nationale Républicaine
BENDRIDI Ibrahim, Président du Front du Salut National
BELHADJ Khelil, Président du Parti de l'Union Arabe Islamique Démqcratique
SASSI Mebrouk, Secrétaire Général du Parti Progressiste Démocratique
HAMIDOU Redouane, Président du Mouvement de la Jeunesse Démocratique
LASSOUED Amar, Président du Mouvement des Forces Arabo-Islamiques
ZEGHDOUD Ali, Président du Rassemblement Arabo-lslamique
MEGDOUD Foudil, Président de l'Union du Peuple Algérien
SAAD Mohamed, Président du Front du Djihad pour l'Unité
YOUSFI Mohamed, Président du Front des Générations de l'indépendance
SEDDIKI Abdelkrim, Coordinateur de l'Union pour la Démocratie et les Libertés
TLEMÇANI Mustapha, Président 'du Front des Forces Populaires
BELHAI Abdelkader, Président du Parti du Rassemblement National Algérien
LEKAL Yacine, Président du Rassemblement pour L'Unité Nationale
AINOUCHE Mohand Ameziane, Président du HIZBOLHAQ
LAKHDARI Lazhar, Secrétaire général du Rassemblement des Jeunes de la Nation Algérienne
SENIGR} Mohamed Ali, Président du Parti National Démocratique Socialiste
BOUACHA Amar, Président du Mouvement National des Jeunes Algériens et Algériennes
RABIE Naji, Président du Parti Libérateur Juste
AKIF Abderrahmane, Président du Mouvement National pour la Nature et le Développement

ORGANISATIONS NATIONALES
BENHAMOUDA Abdelhak, Secrétaire général de l'Union Générale des Travailleurs Algériens
ABBES Mohamed Chérif, Secrétaire général de !'Organisation Nationale des Moudjahidine
NAIMI Abdelkader, Secrétaire général de l'Union Nationale des Paysans Algériens et des Travailleurs du Secteur Agricole
BENBAIBECHE Tahar, Secrétaire général de !'Organisation Nationale des Enfants de Chouhada
BOUZGHOUB Mohamed Tahar, Président de l'Association Nationale des Retraités de l'A.N.P.
KHALFA Mebarek, Secrétaire général de l'Organisation Nationale des Enfants de Moudjahidine
TOUATI Moussa, Coordinateur national de la Coordination Nationale des Enfants de Chouhada

ORGANISATIONS PATRONALES PUBLIQUES ET PRIVEES
PATRONAT PUBLIC
Mr. SLIMANI ALI, Secrétaire général del'Union Nationale des Entrepreneurs Publics (UNEP)
Pour les associations suivantes:
Fédération des Associations des Gestionnaires des Petites et Moyennes Entreprises Publiques
Union Nationale des Entrepreneurs Publics

PATRONAT PRIVE
Mr. TITAH Mohamed Lamine, Président de la Confédération Algérienne du Patronat (CAP)
Pour les associations suivantes:
Association des Chefs d'Entreprises
Confédération Générale des Opérateurs Economiques Algériens
Confédération Algérienne du Patronat
Confédération Nationale du Patronat Algérien
Assoçiation pour la Promotion des Femmes Managers

ASSOCIATIONS DE JEUNES
Mr. BELAID Nourreddine, Commissaire Général des Scouts Musulmans Algériens (SMA)
Pour les associations suivantes :
Fédération Nationale des Associations des Personnes Handicapées
Association Algérienne des Activités Scientifiques et Techniques de la Jeunesse
Association Nationale des Activités de Plein-Air, de Loisirs et des Echanges de Jeunes
Association Nationale de Volontariat (TOUIZA)
Scouts Musulmans Algériens
Association nationale pour la Promotion et la Protection de la Femme et de la jeune fille
Union Nationale des Etudiants Algériens
Association Nationale pour la Promotion et l'intégration des Jeunes
Union Nationale de la Jeunesse Algérienne
Association pour la Promotion de la Culture et du Tourisme Etudiant
Association Nationale des Echanges de Jeunes
Association Algérienne de l'information et de la Communication
Union Générale des Etudiants Libres
Association Algérienne des Jeunes Intellectuels
Association Nationale Jeunes pour la Santé, la Culture et le Développement
Association Nationale des Jeunes Avocats

ASSOCIATIONS FEMININES
Mme BARKI Aïcha Présidente de l'Association Nationale pour la Lutte contre l' Analphabétisme (IQRA)
Pour les associations suivantes:
Association Voix de Femmes,
Association Nationale pour la Lutte contre l'Analphabétisme
Mouvement des Femmes Algériennes pour la Solidarité avec la Famille Rurale
Association Nationale des Familles Victimes du Terrorisme
Associ.ation Nationale de Soutien aux Enfants en Difficulté en Institution
Rassemblement des Femmes Nationalistes Algériennes",,"- principles of November 1st, 1954  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
